quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label
2025Q3_PRE_ALIGNED,27,1909.T,日本ドライケミカル,機械,0.9253548102003148,97.5497702909648,27.881040892193298,18.70523786299432,37.13355048859934,0.8121091406078782,26.37768817204301,66.66666666666666,98.47328244274809,100.0,5160.0,3616,97.5497702909648,2025-06-30,2025-06-30,7.9,7.9,26.3,7.9,7.9,medium,medium,low,low,low,"4620布E校
株伍指标
予想PER
（倍）
<26.3>
7.9
<27.3>
7.8
实PER
高值平均
6.4
安值平均
3.6
PBR
1.23
株倡(5/28)
2
4690
最低購人额
25
16.5
46万9000P
1909",205.png,0.9186046511627908,0.6237315010570824,0.9391120891716968,業績急伸型
2025Q3_PRE_ALIGNED,88,4440.T,ヴィッツ,情報・通信業,0.8879402991582472,57.849196538936965,27.318045862412752,22.70388095542271,44.02173913043479,0.7410427656714145,33.80406001765225,66.66666666666666,97.70466717674064,95.0,1277.0,1686,57.849196538936965,2025-06-30,2025-06-30,15.8,15.8,25.8,15.8,15.8,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.8>
15.8
<26.8>
13.6
实PER
高值平均
36.8
安值平均
20.3
PBR
1-87
株倡(5/28)
1231月
CIER
最低購人额
25
12万31009
4440
情",1450.png,0.6499162479061976,0.5030655391120508,0.9038719767497762,業績急伸型
2025Q3_PRE_ALIGNED,71,3106.T,倉敷紡績,繊維製品,0.8978494660923054,52.76073619631902,25.33557046979866,16.852505771374933,32.851239669421496,0.8095969156314552,28.346456692913392,66.66666666666666,97.13914174252275,100.0,7470.0,6276,52.76073619631902,2025-06-30,2025-06-30,11.9,11.9,26.3,11.9,11.9,medium,medium,low,low,low,"株伍指标
6750
海正格
予想PER
（倍）
<26.3>
11.9
<27.3>
11.3
实PER
高值平均
10.9
安值平均
6.0
PBR
0-95
株福（5/28)
3
6710F
最低購人额
25
7.6
67万10009
3106
绒",715.png,0.723404255319149,0.630166490486258,0.920837692424224,業績急伸型
2025Q3_PRE_ALIGNED,129,1934.T,ユアテック,建設業,0.8699807254347119,36.64516129032258,24.95575221238937,14.568535795425364,32.115249472944484,0.6601819368396323,20.590121872995518,66.66666666666666,98.2830626450116,95.0,2118.0,6276,36.64516129032258,2025-06-30,2025-06-30,10.9,10.9,26.3,10.9,10.9,medium,medium,low,low,low,"株伍指标
1960
（倍）
予想PER
<26.3>
10.9
<27.3>
10.6
实PER
高值平均
11.5
安值平均
7.1
PBR
0-90
株倡(5/28)
1929m
最低購人额
25
8.3
19万2900P9
1934
逆存特
建",216.png,0.5676470588235294,0.5882994186046511,0.8690339267007512,業績急伸型
2025Q3_PRE_ALIGNED,7,7419.T,ノジマ,小売業,0.9457921661861068,99.61977186311788,24.50593185740673,15.050786952978578,26.194265722633546,0.9092345291440052,12.704915849152007,91.66666666666666,98.43750375509276,90.0,1050.0,6533,99.61977186311788,2025-06-30,2025-06-30,7.5,7.5,26.3,7.5,7.5,medium,medium,low,low,low,"3170布ER
株伍指标
予想PER
（倍）
<26.3>
7.5
<27.3>
7.3
实PER
高值平均
7.9
安值平均
5.1
PBR
1.30
株倡(5/28)
2
27539
最低購人额
25
17.2
27万53009
7419
证23特
小",2864.png,0.9325153374233128,0.6223110465116279,0.935193316538896,業績急伸型
2025Q3_PRE_ALIGNED,124,6332.T,月島ホールディングス,機械,0.8716221575885775,51.42247510668562,24.50292397660818,15.0141205049103,32.67326732673268,0.7075887662168134,26.315789473684216,66.66666666666666,95.81458145814582,75.0,2129.0,6276,51.42247510668562,2025-06-30,2025-06-30,11.6,11.6,26.3,11.6,11.6,medium,medium,low,low,low,"222
株伍指标
（倍）
予想PER
<26.3>
11.6
<27.3>
9.6
实PER
高值平均
15.9
安值平均
10.9
PBR
0-93
株福(5/28)
10
山
十万排
2000m
最低購人额
7.4
20万内
6332",2252.png,0.6139534883720931,0.6049286469344609,0.8646446482615437,業績急伸型
2025Q3_PRE_ALIGNED,87,1938.T,日本リーテック,建設業,0.8901574723039927,48.90864995957962,23.873570948217893,15.507176598574596,30.903328050713164,0.6977193342751591,25.13790386130812,75.0,99.29919137466308,75.0,1842.0,6272,48.90864995957962,2025-06-30,2025-06-30,9.7,9.7,26.3,9.7,9.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍)
<26.3>
9.7
<27.3>
9.1
实PER
高值平均
12.6
安值平均
7.1
PBR
0-64
株倡(5/28)
1639m
最低購人额
25
16万39009
1938
建",217.png,0.6823529411764706,0.5986191860465117,0.8659651069157005,業績急伸型
2025Q3_PRE_ALIGNED,47,9412.T,スカパーＪＳＡＴホールディングス,情報・通信業,0.91132484126993,69.12280701754385,23.273657289002543,15.42530680835244,24.096385542168687,0.7716989832085899,25.164113785557984,66.66666666666666,98.5685071574642,100.0,1446.0,6381,69.12280701754385,2025-06-30,2025-06-30,17.2,17.2,26.3,17.2,17.2,medium,medium,low,low,low,"1236
株伍指标
（倍）
予想PER
<26.3>
17.2
<27.3>
16.5
实PER
高值平均
15.5
安值平均
8.6
PBR
1.29
株倡(5/28)
1277F
最低購人额
25
12万77009
6.9
9412
情",3706.png,0.5979899497487438,0.647766913319239,0.9181254527957624,業績急伸型
2025Q3_PRE_ALIGNED,125,1950.T,日本電設工業,建設業,0.871475362320461,32.71317829457365,22.22751070918609,11.169139545881556,22.222222222222232,0.6404605339379077,23.21340561853129,75.0,98.35312140942168,100.0,2568.0,6276,32.71317829457365,2025-06-30,2025-06-30,10.3,10.3,26.3,10.3,10.3,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
10.3
<27.3>
9.9
实PER
高值平均
13.5
安值平均
9.6
PBR
0.71
株倡(5/28)
23729
最低購人额
25
6.9
23万72009
1950
建",227.png,0.6352941176470588,0.5961945031712473,0.8727122738676472,中間型
2025Q3_PRE_ALIGNED,60,1997.T,暁飯島工業,建設業,0.9038247825741832,57.71997786386276,22.212692967409957,17.945982598836075,35.67839195979901,0.7708107056274279,17.677286742034948,75.0,97.36932012299285,95.0,2850.0,6535,57.71997786386276,2025-06-30,2025-06-30,9.0,9.0,25.8,9.0,9.0,medium,medium,low,low,low,"2700布E楼
株伍指标
予想PER
（倍）
<25.8>
9.0
<26-8>
8.5
实PER
高宿平均
8.1
安值平均
6.1
PBR
89-0
株倡(5/28)
2
2365F
十万件
最低購人额
25
23万65009
1997
建",253.png,0.7794117647058824,0.4647066596194503,0.9051562886064288,業績急伸型
