quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score
2025-2Q,20,7419.T,ノジマ,小売業,0.9222868958553494,46.49680657500226,15.36707428020263,12.320929530114817,18.168874138533518,0.7211092997991566,21.220156600350105,75.0,97.53276327816381,100.0,843.3333129882812,6533,51.225334528644616,2025-03-31,2025-03-31,8.6,8.6,25.3,8.6,8.6,medium,medium,low,low,low,"株伍指标
2491
海正格
予想PER
（倍）
<25.3>
8.6
<26.3>
0'8
实PER
高值平均
7.5
安值平均
5.0
PBR
1.18
株倡(2/26)
23939
最低購人额
23万93009
7419
外力连23特",2825.png,0.8657407407407407,0.5523671432425141,0.9190655293852691,0.8015858690352742
2025-2Q,113,7760.T,ＩＭＶ,精密機器,0.8548571473493287,144.93670886075952,25.44570502431118,30.117533444663053,39.38848920863309,0.7077048003255648,41.081703107019564,50.0,89.32487016733988,90.0,1548.0,5089,143.39622641509436,2025-03-31,2025-03-31,13.6,13.6,25.9,13.6,13.6,medium,medium,low,low,low,"1550
株伍指标
（倍）
予想PER
<25.9>
13.6
<26.9>
13.6
实PER
高值平均
9.5
安值平均
5.6
PBR
2.23
株倡（2/26）
1451F
最低購人额
14万5100m
亏下速式特
7760
精
人&结国色",3006.png,0.6224489795918368,0.7386700836255732,0.9387574025657909,0.8011948055275596
2025-2Q,2,9467.T,アルファポリス,情報・通信業,0.9427481678381254,106.80602206006911,27.632763276327644,21.225656239019234,26.805918189730193,0.7951370263803156,23.045638767919495,66.66666666666666,97.32326698695951,100.0,1418.0,2784,96.94444444444446,2025-03-31,2025-03-31,16.9,16.9,25.3,16.9,16.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
16.9
(26.3>
11.8
实PER
高值平均
26.6
安值平均
15.0
PBR
2.52
株倡(2/26)
1137A
最低購人额
11万37009
单作特
9467
情",3695.png,0.6020583190394511,0.6246088481251686,0.9653726901352454,0.7996826066436058
2025-2Q,38,1921.T,巴コーポレーション,建設業,0.8987087438752634,67.60168302945301,16.58536585365853,21.614706397919115,27.7005347593583,0.8465991843108078,18.700787401574804,66.66666666666666,89.24570575056012,65.0,1195.0,6276,78.35820895522387,2025-03-31,2025-03-31,2.9,2.9,25.3,2.9,2.9,medium,medium,low,low,low,"1339
株伍指标
予想PER
（倍）
<25.3>
2.9
(26.3>
12.5
实PER
高值平均
8.2
安值平均
5.1
PBR
0.70
株倡(2/26)
5
11539
最低購人额
11万53009
速強特
1921
建",159.png,1.0,0.5130159158349069,0.9025203226171341,0.7983499398244682
2025-2Q,214,2304.T,ＣＳＳホールディングス,サービス業,0.8112037188143784,30.657894736842106,26.015228426395943,13.887938305910641,18.409090909090907,0.08987865568504638,30.155440414507773,66.66666666666666,95.29750479846449,100.0,993.0,5898,33.288590604026844,2025-03-31,2025-03-31,7.7,7.7,25.9,7.7,7.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
7.7
<26.9>
8°9
实PER
高值平均
18.0
安值平均
7.1
PBR
1.62
2
株福（2/26)
8859
最低購人额
8万8500F
2304
升",308.png,0.9370229007633588,0.6952926895063393,0.8295210371242342,0.7983377830859516
2025-2Q,220,4172.T,東和ハイシステム,情報・通信業,0.8088752831350848,22.598870056497166,12.086776859504123,11.534790594629126,14.720812182741128,0.6040545665307211,29.226666666666667,50.0,96.01769911504425,65.0,2170.0,1270,25.361062969381855,2025-03-31,2025-03-31,11.3,11.3,25.9,11.3,11.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
11.3
<26.9>
10.5
实PER
高值平均
18.8
安值平均
10.8
PBR
1.16
株倡(2/26)
8
2081用
最低購人额
20万8100m
单日特
4172
情",1230.png,0.8610634648370498,0.748718640410035,0.81019904656685,0.7981135174610947
2025-2Q,17,9997.T,ベルーナ,小売業,0.9263292823731188,53.322528363047006,20.509554140127385,11.089022910793345,17.748344370860924,0.6855726198768264,22.972972972972972,75.0,98.43912591050989,100.0,946.0,6273,50.39745627980923,2025-03-31,2025-03-31,10.5,10.5,25.3,10.5,10.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
10.5
(26.3>
9.0
实PER
高值平均
12.1
安值平均
0'8
PBR
0-62
株倡(2/26)
2
897A
最低購人额
8万9700P
9997
小",3916.png,0.7839506172839507,0.5682087941731859,0.9292745336305303,0.7974737163875582
2025-2Q,178,3189.T,ＡＮＡＰホールディングス,小売業,0.8234095192785168,110.3896103896104,24.296675191815865,38.49070191045029,68.5792349726776,0.5911641663125696,49.20993227990971,66.66666666666666,78.7682333873582,70.0,486.0,3025,118.9189189189189,2025-03-31,2025-03-31,10.5,10.5,25.8,10.5,10.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.8>
10.5
<26.8>
50.0
实PER
高宿平均
安值平均
PBR
47-95
株倡(2/26)
6
560F
最低購人额
5万6000F
3189
小",719.png,0.7839506172839507,0.705017534394389,0.8919965378142108,0.7950388222075445
2025-2Q,19,9435.T,光通信,情報・通信業,0.9239635854688357,39.19480050550641,14.561664190193158,9.30296300646048,9.71233266875533,0.8435089776039089,26.95466491458607,75.0,96.49561952440551,90.0,38550.0,6273,40.43715846994536,2025-03-31,2025-03-31,14.5,14.5,25.3,14.5,14.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
14.5
(26.3>
13.9
实PER
高值平均
10.8
安值平均
6.6
PBR
1.83
株倡(2/26)
3万7990件
最低購人额
379万9000P
9435
情",3684.png,0.6946826758147513,0.6149514432155382,0.9120157842305021,0.7937422596156016
2025-2Q,30,4685.T,菱友システムズ,情報・通信業,0.9055747116313111,107.42857142857143,37.76091081593928,29.871725755889493,40.8450704225352,0.7818619901362941,28.858350951374213,75.0,90.75,50.0,3630.0,6535,100.8298755186722,2025-03-31,2025-03-31,13.5,13.5,25.3,13.5,13.5,medium,medium,low,low,low,"7590布E校
株伍指标
予想PER
（倍）
<25.3>
13.5
(26.3>
13.4
实PER
高值平均
10.1
安值平均
6.6
PBR
2.38
株福(2/26)
6760F
万排
最低赠人额
67万60009
4685
情",1546.png,0.7392795883361921,0.6109252765039116,0.9091339134505961,0.7922389514535518
2025-2Q,34,3583.T,オーベクス,繊維製品,0.8998231449347374,42.68292682926828,11.428571428571432,13.431141687444207,16.138763197586737,0.7742514203531368,20.228384991843395,83.33333333333334,91.16883116883116,100.0,1404.0,6276,49.361702127659576,2025-03-31,2025-03-31,6.2,6.2,25.3,6.2,6.2,medium,medium,low,low,low,"有正格
株伍指标
予想PER
（倍）
<25.3>
6.2
(26.3>
6.1
实PER
高值平均
6.0
安值平均
4.6
PBR
0-56
株福(2/26)
6
JH
1346
最低購人额
13万46009
3583
绒",909.png,0.9239130434782609,0.5251820879417318,0.9077645761704896,0.7921289981571016
2025-2Q,66,5843.T,ニッポンインシュア,その他金融業,0.8815753454870391,92.79379157427938,39.12,20.025043560042675,36.09958506224067,0.598479145244849,25.901639344262296,50.0,99.59908361970218,95.0,1739.0,593,106.77764565992867,2025-03-31,2025-03-31,11.8,11.8,25.9,11.8,11.8,medium,medium,low,low,low,"1640
株伍指标
予想PER
（倍）
<25.9>
11.8
<26.9>
10.7
实PER
高值平均
10.3
安值平均
5.9
PBR
2.07
株倡(2/26)
3
15269
最低購人额
15万26009
5843",1925.png,0.5789473684210527,0.701699487456164,0.9342074277584261,0.7918077472193837
2025-2Q,328,220A.T,Ｆａｂｅｒ Ｃｏｍｐａｎｙ,情報・通信業,0.7740934749400611,3.9586919104991347,15.930902111324375,14.411683525475105,26.18816682832201,0.774382512575903,39.50086058519794,75.0,87.03170028818444,100.0,1208.0,391,3.9586919104991347,2025-03-31,2025-03-31,11.1,11.1,25.9,11.1,11.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
11.1
<26.9>
9.9
实PER
高值平均
15.5
安值平均
7.7
PBR
1.31
株倡(2/26)
2
1058m
最低購人额
10万5800m
220A
59
情",276.png,0.8747855917667239,0.747538440787699,0.8216437564846834,0.7901002859775362
2025-2Q,41,1828.T,田辺工業,建設業,0.8981311868810208,55.95854922279793,13.401506996770717,10.550706521017135,17.99580272822665,0.6827386098280726,26.404199475065614,66.66666666666666,93.68608270342375,95.0,2107.0,4659,52.020202020202014,2025-03-31,2025-03-31,8.3,8.3,25.3,8.3,8.3,medium,medium,low,low,low,"1995布E校
株伍指标
予想PER
（倍）
<25.3>
8.3
<26.3>
0'8
实PER
高值平均
7.1
安值平均
5.2
PBR
0-82
株（2/26）
2
18999
最低購人额
18万99009
1828
建",117.png,0.8496503496503497,0.5438831939573779,0.9056030029388253,0.7854253776092865
2025-2Q,76,6199.T,セラク,サービス業,0.8769517784864941,43.07178631051754,26.77514792899409,23.324252062298044,45.83999999999999,0.7410246468844164,31.156848828956708,75.0,90.30558482613277,35.0,1714.0,2386,53.584229390680996,2025-03-31,2025-03-31,13.5,13.5,25.8,13.5,13.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.8>
13.5
<26-8>
12.2
实PER
高值平均
21.9
安值平均
10.6
PBR
2.90
株倡(2/26)
8
1719m9
最低購人额
17万19009
6199
上速人特
H",2128.png,0.5963740458015268,0.719220393849474,0.865694316596815,0.7846363235290479
2025-2Q,184,7377.T,ＤＮホールディングス,サービス業,0.820634017321993,17.012195121951223,15.602409638554215,8.289533383352477,14.999999999999991,0.3646570781601095,28.39152833428735,58.333333333333336,98.15856777493606,95.0,1919.0,1137,27.00198544010588,2025-03-31,2025-03-31,8.7,8.7,25.6,8.7,8.7,medium,medium,low,low,low,"1955
株伍指标
予想PER
（倍）
<25.6>
8.7
<26.6>
0'8
实PER
高值平均
0'8
安值平均
5.7
PBR
1.12
株倡(2/26)
2
1854m
排
最低購人额
18万54009
7377
特",2807.png,0.8769083969465649,0.6766590234691124,0.8132520431074303,0.7838721798042266
2025-2Q,71,8152.T,ソマール,卸売業,0.8803927285072465,70.94682230869,14.01384083044983,15.120995380012756,18.54714064914993,0.8761107884946329,33.98058252427184,75.0,85.91916558018254,55.00000000000001,6590.0,6272,72.0626631853786,2025-03-31,2025-03-31,5.2,5.2,25.3,5.2,5.2,medium,medium,low,low,low,"7000布E校
株伍指标
予想PER
（倍）
<25.3>
5.2
<26.3>
89
实PER
高值平均
6.2
安值平均
4.4
PBR
0.70
株倡(2/26)
7
6940m
最低購人额
69万4000P
8152
卸",3247.png,0.946551724137931,0.518114378203399,0.8889656184948445,0.7826449029279214
2025-2Q,121,1997.T,暁飯島工業,建設業,0.8482103023829568,35.18840579710145,12.169312169312164,11.43645283446142,14.171256885327988,0.4037200402670972,17.846153846153847,66.66666666666666,97.16666666666667,60.0,2332.0,6535,38.8095238095238,2025-03-31,2025-03-31,9.0,9.0,25.8,9.0,9.0,medium,medium,low,low,low,"2399布E楼
株伍指标
予想PER
（倍）
<25.8>
9.0
<26-8>
9'8
实PER
高值平均
8.1
安值平均
6.1
PBR
0.70
株倡(2/26)
2
2370m
最低購人额
23万7000m
1997
建",204.png,0.8041958041958042,0.6818519018073915,0.8006692717253905,0.781336432393842
2025-2Q,21,4931.T,新日本製薬,化学,0.921779329402768,41.95888754534462,18.886075949367086,12.565556963503418,18.100263852242747,0.710720333595288,12.033898305084744,75.0,98.0375782881002,100.0,2348.0,1633,38.11764705882352,2025-03-31,2025-03-31,14.0,14.0,25.9,14.0,14.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
14.0
<26.9>
12.7
实PER
高值平均
15.5
安值平均
10.7
PBR
2.21
株倡(2/26)
6
2185
十万件
最低購人额
21万85009
海速I特
4931
花",1651.png,0.4097560975609756,0.7015173995144321,0.9227473045481697,0.7784852825804247
2025-2Q,44,9799.T,旭情報サービス,情報・通信業,0.8948201714613228,38.10198300283285,6.324972737186485,8.486444510327747,9.523809523809534,0.9072299983429348,23.265550239234443,83.33333333333334,92.15500945179585,85.0,975.0,6235,35.322692574600964,2025-03-31,2025-03-31,13.9,13.9,25.3,13.9,13.9,medium,medium,low,low,low,"1043布ER
株伍指标
予想PER
（倍）
<25.3>
13.9
<26.3>
12.8
实PER
高值平均
11.3
安值平均
9.4
PBR
1.32
株倡(2/26)
964m
确
CLUR
最低購人额
9万6400F
9799
15m
特
情",3832.png,0.7229845626072041,0.6127326679255463,0.8663537252708554,0.7779725069809295
2025-2Q,180,1430.T,ファーストコーポレーション,建設業,0.8218758242562932,19.26278240190249,17.999999999999993,9.427963438675276,14.61187214611872,0.2399939463572569,26.43020594965675,66.66666666666666,99.9003984063745,100.0,1003.0,2699,23.980222496909764,2025-03-31,2025-03-31,6.8,6.8,25.5,6.8,6.8,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.5>
6.8
<26.5>
6.5
实PER
高值平均
9.1
安值平均
7.0
PBR
1.16
株倡(2/26)
3
8889
最低購人额
8万8800P9
连加特
1430
建",27.png,0.9090909090909091,0.63707850013488,0.8148388224550307,0.7772212816696755
2025-2Q,39,8630.T,ＳＯＭＰＯホールディングス,保険業,0.8984521837086851,49.850845210473985,9.600000000000009,10.067109251920204,12.430297397769507,0.7579485111513354,28.954802259887003,75.0,93.42839429634222,95.0,4521.0,3918,44.93481891263915,2025-03-31,2025-03-31,10.2,10.2,25.3,10.2,10.2,medium,medium,low,low,low,"4449布E校
株伍指标
予想PER
（倍）
<25.3>
10.2
<26.3>
13.6
实PER
高值平均
13.4
安值平均
9.5
PBR
1.41
株倡(2/26)
3
4304m
最低購人额
43万400P
青速大特
8630
保
低",3389.png,0.7692307692307693,0.5596978688966819,0.8948829179375203,0.7758977558974133
2025-2Q,62,2432.T,ディー・エヌ・エー,情報・通信業,0.8834827810048842,125.94142259414225,21.36929460580912,34.08989576045315,53.009345794392516,0.8231858829981396,21.065523576240054,66.66666666666666,85.75616906914244,35.0,3510.0,5197,134.31241655540722,2025-03-31,2025-03-31,14.5,14.5,25.3,14.5,14.5,medium,medium,low,low,low,"1012
株伍指标
予想PER
（倍）
<25.3>
14.5
(26.3>
8.7
实PER
高值平均
26.1
安值平均
21.9
PBR
1.90
株倡(2/26)
8
3916m
最低購人额
39万16009
2432
常特",368.png,0.6946826758147513,0.6149514432155382,0.8905961701371262,0.7752900552345434
2025-2Q,107,5191.T,住友理工,ゴム製品,0.8581838606705333,33.537989255564085,11.681643132220799,19.498315772807526,25.36520584329349,0.7959154477602701,20.627802690582964,58.333333333333336,91.09947643979058,75.0,1740.0,6249,34.25925925925925,2025-03-31,2025-03-31,6.7,6.7,25.3,6.7,6.7,medium,medium,low,low,low,"株伍指标
1888
予想PER
（倍）
<25.3>
6.7
<26.3>
6.1
实PER
高值平均
9.4
安值平均
5.9
PBR
0.77
株倡(2/26)
3
15969
最低購人额
15万96009
5191
3",1741.png,0.9411764705882353,0.5334906932829782,0.8672542982886623,0.7742319899590497
2025-2Q,91,2924.T,イフジ産業,食料品,0.8677116934735425,31.752305665349144,21.728545343883134,18.00904678263169,24.624624624624623,0.6519828572289237,21.277997364953883,58.333333333333336,96.3855421686747,70.0,2000.0,3945,34.680134680134685,2025-03-31,2025-03-31,8.2,8.2,25.3,8.2,8.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.2
<26.3>
7.6
实PER
高值平均
9.0
安值平均
6.2
PBR
1.30
株幅(2/26)
8
JH
17289
最低購人额
17万28009
2924
食",565.png,0.8842975206611571,0.5491030482870245,0.8656973046282386,0.7736439218636697
2025-2Q,128,5989.T,エイチワン,金属製品,0.8454186526824371,61.71428571428572,6.994328922495274,17.71326014378359,21.074380165289263,0.6488794777316791,34.56345634563457,58.333333333333336,91.51172190784155,90.0,1132.0,6535,57.88005578800557,2025-03-31,2025-03-31,3.1,3.1,25.3,3.1,3.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
3.1
<26.3>
2.8
实PER
高宿平均
安值平均
PBR
0.46
株倡(2/26)
1041月
十万件
最低購人额
10万4100m
5989
金",2003.png,1.0,0.5178378742918803,0.8612664106980406,0.7728942130602523
2025-2Q,51,9790.T,福井コンピュータホールディングス,情報・通信業,0.8909249038188718,31.039814456899894,14.87631311419857,12.430392489688009,12.850971922246224,0.7298252873974228,20.327624720774384,75.0,94.03606102635229,95.0,3390.0,4942,27.44360902255638,2025-03-31,2025-03-31,16.3,16.3,25.3,16.3,16.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
16.3
(26.3>
15.3
实PER
高值平均
20.3
安值平均
13.6
PBR
2.43
株倡(2/26)
7
3115F
拮器线
最低購人额
31万1500F
51速换特
9790
情",3828.png,0.6243567753001715,0.6233207445373617,0.8954753415709344,0.7709417142434546
2025-2Q,150,6822.T,大井電気,電気機器,0.8344841478563841,50.92936802973978,57.88888888888888,25.238294996830497,38.20412716118238,0.23383492965543962,27.360774818401936,58.333333333333336,93.79537953795379,100.0,2842.0,6535,53.62162162162163,2025-03-31,2025-03-31,3.9,3.9,25.3,3.9,3.9,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
3.9
(26.3>
3.6
实PER
高值平均
4.5
安值平均
3.0
PBR
0.46
株福(2/26)
确
2355P
最低購人额
23万5500m
连办特
6822
金
结2色",2489.png,0.986784140969163,0.5169544105745887,0.8825617758209225,0.7707547230185858
2025-2Q,304,6554.T,エスユーエス,サービス業,0.7807514378581908,14.142678347934922,13.857677902621713,10.420621483944766,13.936430317848414,0.32846236451435495,27.195121951219512,58.333333333333336,95.49738219895289,95.0,912.0,2089,12.592592592592599,2025-03-31,2025-03-31,9.6,9.6,25.9,9.6,9.6,medium,medium,low,low,low,"株伍指标
作正K
予想PER
（倍）
<25.9>
9.6
<26.9>
8.6
实PER
高值平均
26.6
安值平均
11.3
PBR
2.21
株倡(2/26)
890P
最低購人额
G000698
速>特
6554
升
8铺时色",2351.png,0.8330152671755725,0.7124696520097114,0.7925196289279873,0.769712032893531
2025-2Q,120,7273.T,イクヨ,輸送用機器,0.8486242914070913,45.96395158874071,38.88888256740892,28.601195871581204,57.630522088353416,0.5206473723785966,45.51724137931035,58.333333333333336,94.90445859872611,65.0,372.5,6276,46.135743004871664,2025-03-31,2025-03-31,1.3,1.3,25.3,1.3,1.3,medium,medium,low,low,low,"株伍指标
3925E蔡
予想PER
（倍）
<25.3>
1.3
<26.3>
9.0
实PER
高值平均
11.2
安值平均
3.4
PBR
68-0
株倡(2/26)
2
15样
3535P
CIEK
最低購人额
35万3500P
速时特
7273
输
特4色",2752.png,1.0,0.49467224170488266,0.8704873737656811,0.7689106894513101
2025-2Q,191,4882.T,ペルセウスプロテオミクス,医薬品,0.8189056496868353,127.8637770897833,28.896672504378284,39.01664179779677,76.38668779714739,0.620501439451637,33.85354141656662,75.0,66.12758310871519,90.0,736.0,1153,103.31491712707184,2025-03-31,2025-03-31,16.5,16.5,25.3,16.5,16.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
16.5
(26.3>
实PER
高宿平均
安值平均
PBR
6-36
株幅（2/26）
3
6739
最低購人额
6万7300F
4882
单记特
医",1621.png,0.6962025316455697,0.6399312112220124,0.9279230153538957,0.7679710706149345
2025-2Q,48,4409.T,東邦化学工業,化学,0.892863199404985,30.888030888030894,12.25165562913908,10.526409277159887,13.99371069182389,0.8534380351215556,25.256975036710717,66.66666666666666,93.51724137931035,95.0,678.0,6272,26.49253731343284,2025-03-31,2025-03-31,9.6,9.6,25.3,9.6,9.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
9.6
(26.3>
9.0
实PER
高值平均
13.8
安值平均
12.1
PBR
0.70
株倡(2/26)
3
664m
最低購人额
6万6400P9
4409
化",1373.png,0.7463414634146341,0.5447531696789857,0.9019135265889666,0.7671416365473583
2025-2Q,171,7792.T,コラントッテ,その他製品,0.8270009889255767,25.624321389793693,10.085632730732641,12.24867599993323,16.88804554079697,0.5405328054546567,29.19369786839666,66.66666666666666,93.91233766233766,60.0,1157.0,1141,26.448087431693978,2025-03-31,2025-03-31,9.1,9.1,25.9,9.1,9.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
9.1
<26.9>
8.3
实PER
高值平均
15.4
安值平均
8.4
PBR
2.29
株倡(2/26)
5
1103m
最低購人额
11万3009
|单豹特
7792
工好
前钟又色",3020.png,0.7547169811320755,0.6870987321284057,0.794199968962324,0.7668289155840724
