quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2024Q2_PRE_ALIGNED,141,4658.T,日本空調サービス,サービス業,0.8636837556350071,42.81984334203655,17.63440860215053,11.355213356060656,17.416378316032286,0.814199389291709,7.343412526997839,75.0,95.54585152838428,100.0,1094.0,4793,42.81984334203655,2024-06-30,2024-06-30,12.0,12.0,25.3,12.0,12.0,medium,medium,low,low,low,"959布E校
株伍指标
予想PER
（倍）
<25.3>
12.0
(26.3>
10.2
实PER
高值平均
13.2
安值平均
10.4
PBR
1.41
株倡(5/27)
3
980P
最低購人额
24
12.1
G000856
4658",5439.png,0.7740667976424361,0.6399347116430903,0.8858419921831627,0.7868352972396794,サービス業,0.0,3.0,12.0,0.8636837556350071
2024Q2_PRE_ALIGNED,26,6625.T,ＪＡＬＣＯホールディングス,不動産業,0.92236698274522,152.13270142180093,32.33830845771144,19.6421768016038,31.358024691358025,0.8120981171957746,21.545667447306798,66.66666666666666,100.0,100.0,532.0,6535,152.13270142180093,2024-06-30,2024-06-30,15.6,15.6,25.3,15.6,15.6,medium,medium,low,low,low,"442
株伍指标
予想PER
（倍）
<25.3>
15.6
(26.3>
9.7
实PER
高值平均
18.6
安值平均
10.0
PBR
2.12
株倡(5/27)
3
384m
最低購人额
24
23.9
3万8400
6625
宋",6317.png,0.4140625,0.622844124047878,0.960651434567298,0.7612651780995314,不動産業,0.0,3.0,15.6,0.92236698274522
2024Q2_PRE_ALIGNED,214,9709.T,ＮＣＳ＆Ａ,情報・通信業,0.8416813513653559,34.72868217054263,10.139416983523454,8.606266099903564,15.870967741935482,0.8095911117621335,9.346846846846846,83.33333333333334,96.7706013363029,65.0,869.0,6470,34.72868217054263,2024-06-30,2024-06-30,10.1,10.1,25.3,10.1,10.1,medium,medium,low,low,low,"898
株伍指标
予想PER
（倍）
<25.3>
10.1
(26.3>
8.7
实PER
高值平均
9.1
安值平均
6.7
PBR
1.08
株倡(5/27)
821月
十万件
最低購人额
24
13.4
8万2100m
9709
特
情",7746.png,0.9338624338624338,0.6379760609357997,0.8158607903444295,0.7886869096104165,情報・通信業,0.0,3.0,10.1,0.8416813513653559
2024Q2_PRE_ALIGNED,111,9719.T,ＳＣＳＫ,情報・通信業,0.8784110368412872,39.57428323197221,14.138543516873892,6.785127381393124,9.308600337268125,0.7992232624513335,11.52873756952638,83.33333333333334,99.13606911447084,100.0,3213.0,6276,39.57428323197221,2024-06-30,2024-06-30,21.1,5.0,5.0,5.0,5.0,medium,medium,low,low,low,"05
株伍指标
海正格
予想PER
（倍）
<25.3>
21.1
(26.3>
19.6
实PER
高值平均
22.6
安值平均
16.0
PBR
3.11
株倡(5/27)
3011A
最低購人额
24
14.1
30万1100m
9719
特
情
C
S",7751.png,0.562610229276896,0.2489118607181719,0.8657650896049388,0.6391251724367657,情報・通信業,0.0,3.0,21.1,0.8784110368412872
2024Q2_PRE_ALIGNED,972,7377.T,ＤＮホールディングス,サービス業,0.6559999896367689,10.094850948509482,2.718078381795186,5.742053560002458,9.11930043722673,0.783981423962743,14.464993394980183,58.333333333333336,93.01659988551802,90.0,1625.0,1137,10.094850948509482,2024-06-30,2024-06-30,7.7,7.7,24.6,7.7,7.7,medium,medium,low,low,low,"1641
株伍指标
予想PER
（倍）
<24.6>
7.7
<25.6>
7.5
实PER
高值平均
7.5
安值平均
5.1
PBR
1.09
株倡(5/27)
2
1610m
最低購人额
241
16万1000F
7377
特",6740.png,0.9577603143418468,0.437180359085963,0.6682805345206636,0.6372488943542597,サービス業,0.0,3.0,7.7,0.6559999896367689
2024Q2_PRE_ALIGNED,422,9438.T,エムティーアイ,情報・通信業,0.7818183895538628,37.63779527559055,15.15151515151516,15.553073016860036,25.60801144492131,0.7740441047484663,15.723270440251568,58.333333333333336,91.51832460732984,95.0,874.0,6535,37.63779527559055,2024-06-30,2024-06-30,26.3,3.0,24.9,3.0,3.0,medium,medium,low,low,low,"株伍指标
G正K
（倍）
予想PER
<24.9>
26.3
<25.9>
27.0
实PER
高宿平均
安值平均
PBR
3-07
株倡(5/27)
10
十万排
8389
最低購人额
21
8万3800F
9438
情",7638.png,0.2372134038800705,0.2844192056583242,0.8545219182341054,0.5660404119384423,情報・通信業,0.0,3.0,26.3,0.7818183895538628
2024Q2_PRE_ALIGNED,477,4792.T,山田コンサルティンググループ,サービス業,0.7657981449816053,24.01668653158522,16.192071468453385,10.141350002601564,14.394829612220915,0.77051082188554,12.935034802784218,58.333333333333336,97.51640112464854,65.0,2081.0,5957,24.01668653158522,2024-06-30,2024-06-30,13.0,13.0,25.3,13.0,13.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
13.0
(26.3>
11.5
实PER
高值平均
14.2
安值平均
8'6
PBR
2.24
株倡(5/27)
2
19529
最低購人额
24
18.1
19万52009
4792",5508.png,0.7131630648330058,0.6457154515778019,0.7928855066509737,0.7269451354252255,サービス業,0.0,3.0,13.0,0.7657981449816053
2024Q2_PRE_ALIGNED,99,9343.T,アイビス,サービス業,0.8840242085082128,150.1462933105431,31.944444444444443,24.189894735352308,33.0396475770925,0.7650333058849902,24.51725886067824,66.66666666666666,94.37086092715232,90.0,855.0,724,150.1462933105431,2024-06-30,2024-06-30,24.12,15.7,24.12,15.7,15.7,medium,medium,low,low,low,"株伍指标
3970
予想PER
（倍）
(24.12>
15.7
(25.12>
12.9
实PER
高值平均
37.1
安值平均
15.1
PBR
8-82
株幅(5/27)
3445P
三
最低購人额
24
34万4500F
9343",7586.png,0.3339882121807465,0.4072837323177367,0.9421371222047036,0.6701706362653876,サービス業,0.0,3.0,24.12,0.8840242085082128
2024Q2_PRE_ALIGNED,197,4762.T,エックスネット,情報・通信業,0.8466243535934506,44.08084696823869,20.725806451612904,14.032504600362456,25.86206896551724,0.7536936123609467,8.082408874801905,75.0,94.26952141057934,75.0,1497.0,5719,44.08084696823869,2024-06-30,2024-06-30,11.0,11.0,25.3,11.0,11.0,medium,medium,low,low,low,"1588布E楼
株伍指标
予想PER
（倍）
<25.3>
11.0
(26.3>
9.2
实PER
高值平均
13.4
安值平均
11.2
PBR
1.46
株倡(5/27)
7
万补
1501月
最低購人额
24
9.0
15万100P
单老特
4762
情
增",5493.png,0.890652557319224,0.6455318280739933,0.8647562734560637,0.7959135488515319,情報・通信業,0.0,3.0,11.0,0.8466243535934506
2024Q2_PRE_ALIGNED,283,9028.T,ゼロ,陸運業,0.8219343385667652,41.37404580152673,17.811704834605592,7.93284003448732,13.589274832419251,0.7512513451225005,14.944769330734244,58.333333333333336,97.88583509513742,70.0,1852.0,5080,41.37404580152673,2024-06-30,2024-06-30,7.5,4.0,4.0,4.0,4.0,medium,medium,low,low,low,"186-4
株伍指标
予想PER
（倍）
<24.6>
7.5
<25.6>
7.0
实PER
高值平均
7.8
安值平均
5.0
PBR
0-84
株佰(5/27)
17999
最低購人额
24
17万99009
9028",7432.png,1.0,0.3265369967355822,0.8490053130065954,0.7048475043858675,陸運業,0.0,3.0,7.5,0.8219343385667652
2024Q2_PRE_ALIGNED,310,2329.T,東北新社,情報・通信業,0.8148122337944972,56.7398119122257,7.681261101097414,18.23604451889393,42.10992366709607,0.7442004947296827,21.80450756111083,83.33333333333334,88.07985591546226,85.0,500.0,5815,56.7398119122257,2024-06-30,2024-06-30,12.6,12.6,25.3,12.6,12.6,medium,medium,low,low,low,"1603
株伍指标
予想PER
（倍）
<25.3>
12.6
(26.3>
25.7
实PER
高值平均
11.1
安值平均
8.6
PBR
0.79
株佰(5/27)
2
1427F
最低購人额
24
5.1
14万2700m
2329
软",4259.png,0.8236331569664903,0.6610310119695321,0.8448973373897981,0.775582410894717,情報・通信業,0.0,3.0,12.6,0.8148122337944972
2024Q2_PRE_ALIGNED,49,5535.T,ミガロホールディングス,不動産業,0.9023743717291052,318.9097103918228,100.89869281045752,36.57103537963624,71.29032258064515,0.7366795655671043,23.34470989761093,91.66666666666666,92.61770244821092,100.0,614.75,2491,318.9097103918228,2024-06-30,2024-06-30,19.8,19.8,25.3,19.8,19.8,medium,medium,low,low,low,"3250
株伍指标
予想PER
（倍）
<25.3>
19.8
(26.3>
17.7
实PER
高值平均
16.0
安值平均
7.3
PBR
2.39
株倡(5/27)
3395P
最低購人额
24
11.2
33万95009
5535
宋",5765.png,0.328125,0.656970892274211,0.9595459516777332,0.7531040670130947,不動産業,0.0,3.0,19.8,0.9023743717291052
2024Q2_PRE_ALIGNED,746,6543.T,日宣,サービス業,0.703244209544536,14.28571428571428,7.8947368421052655,5.154833626922933,9.600000000000009,0.7218287115338112,8.736349453978153,58.333333333333336,95.76642335766424,90.0,656.0,2233,14.28571428571428,2024-06-30,2024-06-30,11.0,11.0,25.2,11.0,11.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
11.0
(26.2>
7.8
实PER
高值平均
11.1
安值平均
9.1
PBR
0.73
株佰（5/27)
2
6329
最低購人额
24
6.1
6万3200P
6543
好",6268.png,0.831041257367387,0.5244491294885745,0.7202498001376829,0.6715272451200284,サービス業,0.0,3.0,11.0,0.703244209544536
2024Q2_PRE_ALIGNED,605,4491.T,コンピューターマネージメント,情報・通信業,0.7335053111560184,16.793365583966825,7.369758576874208,5.490897826155639,11.03853690398433,0.7209612567802606,7.588235294117651,58.333333333333336,99.41176470588236,100.0,1690.0,1465,16.793365583966825,2024-06-30,2024-06-30,9.9,9.9,25.3,9.9,9.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
9.9
(26.3>
8'8
实PER
高值平均
10.4
安值平均
8.2
PBR
1.02
株倡(5/27)
2
15999
最低購人额
24
10.8
15万9900m
4491
连中特
情
日之精医色",5344.png,0.9382716049382716,0.6342491838955386,0.7377007783526903,0.7347485162073534,情報・通信業,0.0,3.0,9.9,0.7335053111560184
